id_hash,url,text,title
6f591d0a0cdb3ad8427f9d6461450b51,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Bund/BMI/erstorientierung-und-wertevermittlung-asylbewerber.html,"<h3>Kurztext</h3>
<p>Wenn Sie Erstorientierungskurse für Schutzsuchende und Zugewanderte durchführen, können Sie unter bestimmten Voraussetzungen einen Zuschuss erhalten.</p>
<h3>Volltext</h3>
<p>Das Bundesministerium des Innern und für Heimat (BMI) fördert Maßnahmen, die der Erstorientierung für Schutzsuchende und Zugewanderte dienen. Die Teilnehmenden können je 300 Unterrichtseinheiten besuchen.</p>
<p>Sie erhalten die Förderung als zeitlich begrenzten Zuschuss. Eine Vollfinanzierung ist nur in Ausnahmefällen möglich, falls Eigen- oder Drittmittel nicht erbracht werden können.</p>
<p>Förderungen des Bundes sind nur nachrangig möglich. Daher müssen Sie bei einzelnen Projekten normalerweise Eigen- oder Drittmittel in Höhe von mindestens 5 Prozent der Gesamtausgaben sicherstellen.</p>
<p>Das Bundesamt für Migration und Flüchtlinge (BAMF) realisiert die Kurse in Zusammenarbeit mit den Bundesländern. Die Bundesländer treffen eine Vorauswahl einer potenziellen Zentralstelle und teilen diese Auswahl dem Bundesamt für Migration und Flüchtlinge (BAMF) mit. Nach positiver Förderentscheidung werden Sie als Einrichtung durch das BAMF aufgefordert, Ihren Antrag über das Förderportal des Bundes (easy-Online) einzureichen.</p>
<p>Das Auswahlverfahren für die Träger unterscheidet sich von Bundesland zu Bundesland. Die jeweiligen Ansprechpartner finden Sie im Internet auf der Seite des BAMF.</p>",Erstorientierungskurse für Schutzsuchende und Zugewanderte
9004f112d3f865010a2fa6ae3d8ac69d,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Bund/BMI/demokratische-teilhabe-und-gegen-extremismus.html,"<h3>Kurztext</h3>
<p>Wenn Sie als Verein oder Verband ein Projekt für mehr bürgerschaftliches Engagement in Ihrer Region planen, können Sie unter bestimmten Voraussetzungen einen Zuschuss erhalten.</p>
<h3>Volltext</h3>
<p>Das Bundesministerium des Innern und für Heimat (BMI) unterstützt Sie als Bildungseinrichtung, Verein oder Verband bei der Finanzierung von Projekten, die bürgerschaftliches Engagement fördern und zu einem lebendigen und demokratischen Miteinander beitragen. Die Förderung ist besonders für ländliche und strukturschwache Gegenden in Deutschland gedacht.</p>
<p>Gefördert werden Maßnahmen in 3 Programmbereichen:</p>
<ul>
<li>Demokratische Praxis in Vereinen und Verbänden stärken,</li>
<li>Gesellschaftlichen Zusammenhalt vor Ort gestalten,</li>
<li>Modellprojekte zur Stärkung von Teilhabe und Engagement.</li>
</ul>
<p>Sie können Ihre Maßnahmen durch Coaching und Supervision ergänzen. Ebenso werden Qualifizierungs- und Vernetzungsmaßnahmen sowie wissenschaftliche Vorhaben, die der Evaluation und Forschung dienen, gefördert. Diese sollten die Qualitätssicherung, die Weiterentwicklung von Programmangeboten und Projektinhalten zum Ziel haben. Auch der Transfer und die nachhaltige Sicherung von bewährten Handlungsansätzen fallen unter diese Ziele.</p>
<p>Sie erhalten die Förderung in Form eines Zuschusses für einen Zeitraum von bis zu 5 Jahren. Sie können den Zuschuss für Personalausgaben und Sachausgaben verwenden. Dazu zählen Honorare, Reisekosten, Miete, Büroausstattung, Ausgaben für Veranstaltungen und Leistungen Dritter, Öffentlichkeitsarbeit und Qualitätssicherung. Für Ihre Verwaltungsausgaben erhalten Sie eine pauschale Förderung in Höhe von bis zu 5 Prozent der Projektausgaben.</p>
<p>Stellen Sie bitte Ihren Antrag bei der Regiestelle der Bundeszentrale für politische Bildung (BpB).</p>",Zusammenhalt durch Teilhabe
bd77157440792a1b0d9b77aca94e6ccb,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Land/Sachsen-Anhalt/stipendienprogramm-medizinstudierende.html,"<h3>Kurztext</h3>
<p>Wenn Sie Medizin studieren und nach Ihrer ärztlichen Weiterbildung zur vertragsärztlichen Versorgung in einem Gebiet mit Sicherstellungsbedarf beitragen, können Sie unter bestimmten Voraussetzungen ein Stipendium erhalten.</p>
<h3>Volltext</h3>
<p>Das Land Sachsen-Anhalt unterstützt Sie als Medizinstudierende, wenn Sie sich verpflichten, nach der ärztlichen Weiterbildung für bis zu 3 Jahre in Sachsen-Anhalt in einer Region mit Sicherstellungsbedarf vertragsärztlich tätig zu sein.</p>
<p>Die Kassenärztliche Vereinigung Sachsen-Anhalt erhält zu dem Stipendium, das sie Ihnen gewährt, einen Zuschuss.</p>
<p>Die Höhe des Zuschusses beträgt 50 Prozent der Ausgaben, KVSA und AOK beteiligen sich jeweils mit 25 Prozent an den Ausgaben.</p>
<p>Die Höhe des Stipendiums beträgt</p>
<ul>
<li>EUR 200,00 monatlich im 3. Studienjahr,</li>
<li>EUR 300,00 monatlich im 4. Studienjahr,</li>
<li>EUR 500,00 monatlich im 5. Studienjahr,</li>
<li>EUR 700,00 monatlich im 6. Studienjahr</li>
</ul>
<p>und kann bis zu 36 Monate gewährt werden.</p>
<p>Maximal können Sie bis zu EUR 18.000 für ein Stipendium erhalten.</p>
<p>Ihren Antrag richten Sie bitte an die Kassenärztliche Vereinigung Sachsen-Anhalt (KVSA).</p>
<p>Die KVSA beantragt beim Ministerium für Arbeit, Soziales, Gesundheit und Gleichstellung die Landesmittel für die Gewährung der Stipendien.</p>",Stipendienprogramm für Medizinstudierende
04b439184b696b6061db6eceb19e02a5,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Land/Brandenburg/brandenburg-innovationsfachkraefte.html,"<h3>Kurztext</h3>
<p>Wenn Sie Werkstudierende und Innovationsassistentinnen und Innovationsassistenten einstellen, um Innovationspotenziale zu fördern und dem Fachkräftemangel entgegenzuwirken, können Sie unter bestimmten Voraussetzungen einen Zuschuss erhalten.</p>
<h3>Volltext</h3>
<p>Das Land Brandenburg fördert mit Unterstützung des Europäischen Sozialfonds Plus (ESF+) die Beschäftigung hochqualifizierter Nachwuchskräfte als Werkstudierende und Innovationsassistentinnen und Innovationsassistenten.</p>
<p>Sie erhalten die Förderung für</p>
<ul>
<li>die Teilzeitbeschäftigung von Werkstudierenden im Rahmen von betrieblichen Innovationsaufgaben sowie</li>
<li>die Beschäftigung von neu einzustellenden Absolventinnen und Absolventen von Hochschulen oder einer geregelten beruflichen Aufstiegsfortbildung (Meisterinnen und Meister, Technikerinnen und Techniker, Fachwirtinnen und Fachwirte) als Innovationsassistentinnen und Innovationsassistenten für innovative Aufgaben im Rahmen einer betrieblichen Innovation.</li>
</ul>
<p>Sie erhalten die Förderung als Zuschuss.</p>
<p>Die Höhe der Förderung richtet sich nach der Förderstufe, der das Arbeitnehmer-Bruttomonatsgehalt zuzuordnen ist. Die Höhe der Förderung beträgt</p>
<ul>
<li>für Werkstudierende bis zu 60 Prozent der förderfähigen Gesamtausgaben bei einem Arbeitnehmer-Bruttogehalt von mindestens EUR 1.040 monatlich bezogen auf 20 Wochenstunden für die Dauer von 6 bis maximal 12 Monaten,</li>
<li>für Innovationsassistentinnen oder Innovationsassistenten bis zu 60 Prozent der förderfähigen Gesamtausgaben der förderfähigen Gesamtausgaben bei einem Arbeitnehmer-Bruttogehalt von mindestens EUR 2.750 monatlich bezogen auf 38 Wochenstunden für die Dauer von 12 Monaten.</li>
</ul>
<p>Bei der Beschäftigung einer Innovationsassistentin oder eines -assistenten mit einer betrieblichen Innovationsaufgabe aus den Bereichen Umweltschutz, Ressourceneffizienz, Klimaschutz, erneuerbare Energien, Anpassung an den Klimawandel, Biodiversität, nachhaltige und intelligente Mobilität, Katastrophenresistenz und Risikoprävention und -management (nachhaltige Bereiche) kann die Förderdauer um bis zu 6 Monate verlängert werden.</p>
<p>Stellen Sie Ihren Antrag vor Abschluss des Beschäftigungsvertrags bitte bei der Investitionsbank des Landes Brandenburg (ILB).</p>",Brandenburger Innovationsfachkräfte
552a0ea7a1bb4c8c25f0962cfdf4b30c,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Land/Baden-Wuerttemberg/familienentlastende-dienste-behinderungen-bw.html,"<h3>Kurztext</h3>
<p>Wenn Sie familienentlastende Betreuungsdienste für Menschen mit Behinderungen anbieten, die zur Stärkung einer stabilen Familiensituation und ihrer selbstbestimmten gleichberechtigten Teilhabe am Familienleben beitragen, können Sie unter bestimmten Voraussetzungen einen Zuschuss erhalten.</p>
<h3>Volltext</h3>
<p>Das Land Baden-Württemberg unterstützt Sie als Anbieter von Diensten zur kurzzeitigen Betreuung von Menschen mit einer geistigen und beziehungsweise oder körperlichen Behinderung, die alleine, mit dem Partnerin und Partner, in Familien, in privaten Wohngemeinschaften oder im Ambulant Betreuten Wohnen leben (Familienentlastende Dienste).</p>
<p>Sie bekommen die Förderung für Projekte mit folgenden Einzelmaßnahmen:</p>
<ul>
<li>Einzelbetreuung von Menschen mit Behinderungen,</li>
<li>inklusiv angelegte Betreuung von Menschen mit Behinderungen in Gruppen von mindestens drei Personen,</li>
<li>Vermittlung von Menschen mit Behinderungen in geeignete Betreuungsangebote anderer Träger.</li>
</ul>
<p>Sie bekommen die Förderung als Zuschuss zu den Personal- und Sachkosten.</p>
<p>Die Höhe des Zuschusses beträgt pro 100.000 Einwohnerinnen und Einwohner bis zu EUR 24.000 und wird maximal in Höhe des kommunalen Mitfinanzierungsanteils gewährt.</p>
<p>Die projektbezogene Zuschusshöhe ist abhängig von Art und Umfang Ihrer einzelnen Betreuungsmaßnahmen.</p>
<p>Richten Sie Ihren Antrag bitte bis spätestens zum 15.3. des Förderjahres an das zuständige Regierungspräsidium.</p>",Förderung familienentlastender Dienste auf dem Gebiet der Hilfen für Menschen mit Behinderungen
a429c83ca5a9e1776f0760251ac0619f,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Land/NRW/foerderung-nach-dem-kinder-und-jugendfoerderplan.html,"<h3>Kurztext</h3>
<p>Wenn Sie Maßnahmen im Rahmen der Jugendarbeit planen, können Sie unter bestimmten Voraussetzungen einen Zuschuss erhalten.</p>
<h3>Volltext</h3>
<p>Das Land Nordrhein-Westfalen unterstützt Sie auf Grundlage des Kinder- und Jugendförderplans bei der Jugendarbeit und gewährt Ihnen Zuwendungen zu Leistungen in den Bereichen der Jugendhilfe.</p>
<p>Sie erhalten die Förderung insbesondere für die folgenden Bereiche:</p>
<ul>
<li>Infrastruktur zukunftssicher ausgestalten,</li>
<li>junge Menschen verstärkt an der Gestaltung der Gesellschaft beteiligen,</li>
<li>Jugendförderung zukunftsfähig gestalten,</li>
<li>Vielfalt fördern und gesellschaftlichen Zusammenhalt schaffen,</li>
<li>Chancen durch Bildung gerechter gestalten,</li>
<li>Kinder und Jugendliche stark machen,</li>
<li>Kinder- und Jugendarbeit/internationale Jugendarbeit.</li>
</ul>
<p>Sie erhalten die Förderung als Zuschuss.</p>
<p>Die Höhe des Zuschusses ist abhängig von der jeweiligen Maßnahme.</p>
<p>Stellen Sie Ihren Antrag bitte bis spätestens 1.12. für das folgende Kalenderjahr beim zuständigen Landschaftsverband beziehungsweise beim zuständigen Landesjugendamt.</p>",Förderung nach dem Kinder- und Jugendförderplan (KJP NRW)
e946e225221996ff020168dbcfa8f7c5,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Land/Mecklenburg-Vorpommern/schulsozialarbeit-mv.html,"<h3>Kurztext</h3>
<p>Wenn Sie als Träger der öffentlichen Jugendhilfe Maßnahmen zur Schulsozialarbeit oder zur sozialraumorientierter Schulsozialarbeit planen, können Sie unter bestimmten Voraussetzungen einen Zuschuss erhalten.</p>
<h3>Volltext</h3>
<p>Das Land Mecklenburg-Vorpommern unterstützt Sie als Landkreis oder kreisfreie Stadt mit Mitteln des Europäischen Sozialfonds Plus (ESF+) bei der Durchführung von Schulsozialarbeit sowie von sozialraumorientierter SchulsozialarbeitPlus.</p>
<p>Sie erhalten die Förderung für Schulsozialarbeit mit folgenden Schwerpunktaufgaben:</p>
<ul>
<li>Förderung der individuellen und sozialen Entwicklung von Schülerinnen und Schülern zur Erschließung eigener Ressourcen und Lebensperspektiven,</li>
<li>Vermeidung und Abbau sozialer Benachteiligungen und individueller Beeinträchtigungen,</li>
<li>Entgegenwirken von Ausgrenzungen und Risiken des Scheiterns in der Schule,</li>
<li>sozialpädagogische Begleitung von Schülerinnen und Schülern unter Einbeziehung von regionalen Unterstützungsmöglichen in ihrem Lebensumfeld,</li>
<li>Unterstützung der beruflichen Orientierung und Förderung der Ausbildungsfähigkeit zur Erleichterung des Übergangs von der Schule in die Ausbildung und eine selbstständige Lebensführung,</li>
<li>sozialpädagogische Beratung der Personensorgeberechtigten und Lehrkräfte der Schülerinnen und Schüler sowie inner- und außerschulische Kooperation und Koordinierung.</li>
</ul>
<p>Bei der SchulsozialarbeitPlus werden vor allem folgende Schwerpunktaufgaben gefördert:</p>
<ul>
<li>das Erschließen von Kooperationspartnern im sozialen Umfeld für den Lebens- und Lernort Schule,</li>
<li>das partizipative gemeinsame Erkunden der Lebenswelt der Schülerinnen und Schüler anzuleiten beziehungsweise Instrumente und Methoden hierfür zu entwickeln und bereitzustellen,</li>
<li>die Teilnahme an Kooperationstreffen und Workshops der Fachkräfte der Schulsozialarbeit zur inhaltlichen Ausgestaltung und Weiterentwicklung der sozialraumorientierten Schulsozialarbeit,</li>
<li>das partizipative Entwickeln von Lösungsstrategien und Projekten unter Einbeziehung bestehender außerschulischer sozialräumlicher Unterstützungspotenziale für den Lebens- und Lernort Schule zu ermöglichen sowie</li>
<li>in Einzelfällen die sozialpädagogische Begleitung von Schülerinnen und Schülern sowie die Förderung der individuellen und sozialen Entwicklung von Schülerinnen und Schülern unter Berücksichtigung der unterschiedlichen Lebenslagen und Lebenswelten von jungen Menschen.</li>
</ul>
<p>Sie erhalten die Förderung als Zuschuss.</p>
<p>Die Höhe des Zuschusses beträgt im Jahr 2023 pauschal EUR 2.685,88 je Monat und Einheit (Vollzeitstelle nach dem Tarifvertrag für den öffentlichen Dienst der Länder im Sozial- und Erziehungsdienst). Die Pauschale erhöht sich ab 1.1.2024 jährlich um 2,4 Prozent. Bei Teilzeittätigkeit verringert sich die monatliche Pauschale anteilig.</p>
<p>Stellen Sie Ihren Antrag bitte beim Landesamt für Gesundheit und Soziales.</p>",Förderung der Schulsozialarbeit sowie der sozialraumorientierten SchulsozialarbeitPlus
eda305464ae068152d4c084989b6a2ff,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Land/Niedersachsen/projekte-inklusion-partizipation-bewusstsein.html,"<h3>Kurztext</h3>
<p>Wenn Sie Projekte zur Verbesserung der Lebensbedingungen von Menschen mit Behinderungen planen, können Sie unter bestimmten Voraussetzungen einen Zuschuss erhalten.</p>
<h3>Volltext</h3>
<p>Das Land Niedersachen unterstützt Sie bei Vorhaben, die die Öffentlichkeit für die Belange von Menschen mit Behinderungen und deren Rechte sensibilisieren und die Menschen mit Behinderungen gleiche Chancen und die aktive Teilhabe an der Gesellschaft ermöglichen.</p>
<p>Sie erhalten die Förderung für Projekte</p>
<ul>
<li>zum Schutz von Frauen und Kindern mit Behinderungen vor Gewalt und sexualisierter Gewalt,</li>
<li>zur Ermächtigung und Beteiligung,</li>
<li>zum Abbau von Barrieren sowie</li>
<li>zur Schaffung beziehungsweise Verbesserung der Teilhabe an Kultur-, Bildungs-, Freizeit- und Sportangeboten.</li>
</ul>
<p>Außerdem erhalten Sie eine Förderung für die Erarbeitung von Aktionsplänen zur Umsetzung der Behindertenrechtskonvention der Vereinten Nationen und die Durchführung von Inklusionskonferenzen.</p>
<p>Sie erhalten die Förderung als Zuschuss.</p>
<p>Die Höhe des Zuschusses beträgt bis zu 50 Prozent. Als Kommune mit Antrag auf Bedarfszuweisung erhalten Sie bis zu 80 Prozent der förderfähigen Gesamtausgaben, dabei gilt ein Mindestbetrag von EUR 5.000 und ein Höchstbetrag von EUR 50.000.</p>
<p>Für gemeinnützige juristische Personen des Privatrechts beträgt der Mindestbetrag EUR 2.500.</p>
<p>Anträge richten Sie bitte vor Beginn Ihres Vorhabens an das Niedersächsische Landesamt für Soziales, Jugend und Familie.</p>","Förderung von Projekten zur Inklusion, Partizipation und Bewusstseinsbildung"
787895b92b2a20631d7053bb2aa7e2c4,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Land/Hamburg/hamburger-partizipationfonds.html,"<h3>Kurztext</h3>
<p>Wenn Sie in Hamburg die aktive Mitbestimmung von Menschen mit Behinderungen bei der Gestaltung von Politik und Gesellschaft durch Maßnahmen und Projekte befördern, können Sie unter bestimmten Voraussetzungen einen Zuschuss erhalten.</p>
<h3>Volltext</h3>
<p>Die Freie und Hansestadt Hamburg unterstützt Menschen mit Behinderungen und ihre Verbände bei einer aktiven Teilhabe an der Gestaltung öffentlicher Angelegenheiten und bei der Mitgestaltung und Wahrnehmung ihrer Beteiligungsrechte.</p>
<p>Sie können eine Förderung erhalten für</p>
<ul>
<li>Maßnahmen zum Aufbau oder Ausbau von Kompetenzen zur Interessenvertretung bei ehrenamtlichen und hauptamtlichen Engagierten,</li>
<li>die Stärkung der Organisationsstrukturen, zum Beispiel durch den Aufbau unterstützender hauptamtlicher Strukturen für das Ehrenamt, für die Verbesserung der technischen Infrastruktur, für gute Öffentlichkeitsarbeit oder für eine gezielte Nachwuchsförderung,</li>
<li>Erfahrungsaustausch, Koordination und Vernetzung mit anderen Selbstvertretungsorganisationen,</li>
<li>den Zugang zu behindertenspezifischen Hilfsmitteln und Nachteilsausgleiche sowie Assistenzleistungen.</li>
</ul>
<p>Sie erhalten die Förderung als Zuschuss.</p>
<p>Die Höhe der Förderung beträgt maximal EUR 5.000 pro Maßnahme und maximal EUR 15.000 pro Jahr bei Beantragung mehrerer Maßnahmen durch eine Organisation.</p>
<p>In Ausnahmefällen, beispielsweise zum Aufbau von Organisationsstrukturen, beträgt die Förderung bis zu EUR 12.000 pro Maßnahme.</p>
<p>Ihre Verwaltungskosten werden mit einer Pauschale, abhängig von der Antragshöhe, gefördert.</p>
<p>Reichen Sie Ihren Antrag bitte vor Beginn der Maßnahme über die digitale Antragsplattform bei der BürgerStiftung Hamburg ein. Jährliche Antragsfristen werden im Internet bekanntgegeben.</p>
<p>In das Antragsverfahren ist ein Beirat eingebunden, der die Anträge bewertet und Förderempfehlungen gibt. Abgabetermine für Förderanträge, weitere Informationen und Beratungsangebote stellt die BürgerStiftung Hamburg im Internet zur Verfügung.</p>",Hamburger Partizipationsfonds
ced0cfedc0528077d9dbd34d7b54b8bf,https://www.foerderdatenbank.de/FDB/Content/DE/Foerderprogramm/Land/Sachsen-Anhalt/richtlinie-oertliches-teilhabemanagement.html,"<h3>Kurztext</h3>
<p>Wenn Sie als Kommune die Umsetzung eines örtlichen Teilhabemanagements planen, um einen inklusiven Sozialraum für Menschen mit Beeinträchtigungen zu schaffen, können Sie unter bestimmten Voraussetzungen einen Zuschuss erhalten.</p>
<h3>Volltext</h3>
<p>Das Land Sachsen-Anhalt unterstützt Sie mit Mitteln des Europäischen Sozialfonds Plus (ESF+) bei der Umsetzung eines örtlichen Teilhabemanagements und der Einstellung fachlich qualifizierter und geeigneter Teilhabemanagerinnen und Teilhabemanager.</p>
<p>Aufgabe der Teilhabemanagerinnen und Teilhabemanager ist es, auf mehreren Ebenen Maßnahmen zur Schaffung eines inklusiven Sozialraums zu entwickeln und zu begleiten.</p>
<p>Sie erhalten die Förderung für Projekte in 2 Handlungssäulen:</p>
<ul>
<li>Handlungssäule 1: Entwicklung eines örtlichen Teilhabemanagements in den Landkreisen und kreisfreien Städten des Landes Sachsen-Anhalt,</li>
<li>Handlungssäule 2: Entwicklung eines örtlichen Teilhabemanagements in den kreisangehörigen Kommunen des Landes Sachsen-Anhalt.</li>
</ul>
<p>Sie erhalten die Förderung als Zuschuss.</p>
<p>Die Höhe des Zuschusses beträgt bis zu 95 Prozent der zuwendungsfähigen Ausgaben.</p>
<p>Richten Sie Ihren Antrag bitte an die Investitionsbank Sachsen-Anhalt.</p>",Förderung der Teilhabe von Menschen mit Beeinträchtigungen durch die Entwicklung eines örtlichen Teilhabemanagements aus Mitteln des Europäischen Sozialfonds Plus des Landes Sachsen-Anhalt für die Förderperiode 2021 bis 2027 (Richtlinie Örtliches Teilhabemanagement)
